12/11/2014,12
12/12/2014,13
12/13/2014,4
12/14/2014,6
12/15/2014,10
12/16/2014,10
12/17/2014,8
12/18/2014,13
12/19/2014,14
12/20/2014,9
12/21/2014,7
12/22/2014,14
12/23/2014,7
12/24/2014,4
12/25/2014,5
12/26/2014,5
12/27/2014,8
12/28/2014,6
12/29/2014,12
12/30/2014,6
12/31/2014,4
1/1/2015,7
1/2/2015,11
1/3/2015,2
1/4/2015,13
1/5/2015,7
1/6/2015,11
1/7/2015,4
1/8/2015,10
1/9/2015,1
1/10/2015,3
1/11/2015,2
1/12/2015,6
1/13/2015,13
1/14/2015,13
1/15/2015,8
1/16/2015,19
1/17/2015,5
1/18/2015,5
1/19/2015,13
1/20/2015,8
1/21/2015,14
1/22/2015,15
1/23/2015,10
1/24/2015,4
1/25/2015,3
1/26/2015,17
1/27/2015,15
1/28/2015,15
1/29/2015,6
1/30/2015,10
1/31/2015,5
2/1/2015,10
2/2/2015,7
2/3/2015,6
2/4/2015,11
2/5/2015,6
2/6/2015,19
2/7/2015,7
2/8/2015,13
2/9/2015,19
2/10/2015,15
2/11/2015,17
2/12/2015,24
2/13/2015,16
2/14/2015,15
2/15/2015,12
2/16/2015,6
2/17/2015,15
2/18/2015,19
2/19/2015,22
2/20/2015,14
2/21/2015,11
2/22/2015,5
2/23/2015,17
2/24/2015,7
2/25/2015,6
2/26/2015,14
2/27/2015,7
2/28/2015,9
3/1/2015,10
3/2/2015,6
3/3/2015,7
3/4/2015,13
3/5/2015,15
3/6/2015,10
3/7/2015,10
3/8/2015,12
3/9/2015,6
3/10/2015,6
3/11/2015,6
3/12/2015,2
3/13/2015,10
3/14/2015,12
3/15/2015,4
3/16/2015,11
3/17/2015,3
3/18/2015,7
3/19/2015,20
3/20/2015,7
3/21/2015,9
3/22/2015,7
3/23/2015,11
3/24/2015,7
3/25/2015,12
3/26/2015,15
3/27/2015,9
3/28/2015,7
3/29/2015,6
3/30/2015,5
3/31/2015,11
4/1/2015,6
4/2/2015,24
4/3/2015,17
4/4/2015,8
4/5/2015,11
4/6/2015,16
4/7/2015,6
4/8/2015,13
4/9/2015,10
4/10/2015,14
4/11/2015,6
4/12/2015,7
4/13/2015,14
4/14/2015,9
4/15/2015,17
4/16/2015,11
4/17/2015,3
4/18/2015,9
4/19/2015,9
